gene,median
LYPD1,4580.5
ZRANB3,4157.0
LCT,5756.5
MCM6,1221.0
CXCR4,5194.0
GTDC1,4377.0
MMADHC,464.0
RND3,3677.0
RBM43,4052.0
CACNB4,5828.0
RPRM,5525.5
NR4A2,4153.0
ERMN,6418.5
ACVR1C,5331.0
WDSUB1,3708.5
BAZ2B,3621.0
PLA2R1,5229.0
RBMS1,1494.0
DPP4,2531.0
GRB14,3148.0
SCN3A,6012.5
TTC21B,2433.5
SCN9A,5011.0
METTL8,3808.0
SLC25A12,3408.0
DLX2,4722.0
SP3,2230.0
OLA1,915.0
GPR155,4612.5
WIPF1,4543.0
CHRNA1,6143.5
CHN1,4969.0
ATF2,1108.0
PDE11A,4858.0
FKBP7,4384.0
TTN,5281.5
CCDC141,6001.0
SESTD1,1955.5
ZNF385B,5111.0
FRZB,4913.0
NCKAP1,1208.0
CACYBP,888.5
CALCRL,5635.5
TFPI,957.0
SLC40A1,1052.0
OSGEPL1,3738.5
MSTN,5932.0
STAT4,4907.0
TMEFF2,5182.0
HECW2,5122.5
HSPD1,131.0
BOLL,5921.0
SATB2,3714.5
TYW5,4113.0
KCTD18,3947.5
PPIL3,1191.0
ORC2,2060.0
TRAK2,2139.0
TMEM237,2864.0
MPP4,5905.0
ICA1L,4788.0
WDR12,1462.5
RAPH1,3246.0
KLF7,4532.5
METTL21A,3562.0
IDH1,595.0
MYL1,6313.0
LANCL1,2447.0
ERBB4,5900.0
ABCA12,5627.0
TNS1,3596.0
FEV,5839.5
IHH,4131.0
NHEJ1,3245.0
ATG9A,1321.0
PTPRN,5900.0
CHPF,1353.0
EPHA4,5417.0
AP1S3,4832.0
WDFY1,1205.0
SERPINE2,1843.0
CUL3,3594.5
DOCK10,5000.0
COL4A4,5273.0
TM4SF20,5202.0
PID1,4228.5
TRIP12,1267.0
SLC16A14,5608.5
GPR55,5892.0
HTR2B,5054.0
NCL,623.0
NMUR1,5273.0
PDE6D,2766.5
ARL4C,5109.0
GBX2,5286.0
IQCA1,5270.0
COL6A3,5577.0
ILKAP,2813.0
PER2,2618.0
HDAC4,3792.0
NDUFA10,2104.0
OTOS,6143.5
ANKMY1,3728.0
MTERF4,3776.0
HDLBP,536.0
DEFB126,6210.0
SOX12,3517.0
NRSN2,1115.0
TRIB3,1464.0
RBCK1,1336.0
FAM110A,3247.5
PSMF1,1582.0
SIRPA,2695.0
TMC2,5904.5
EBF4,4521.5
GNRH2,4759.0
ITPA,1673.0
HSPA12B,5148.0
SMOX,1878.5
PRNP,1608.5
CDS2,1606.0
MCM8,3105.0
PLCB1,3767.0
PLCB4,5900.0
ANKEF1,3034.0
SLX4IP,3270.0
BTBD3,2080.0
SPTLC3,3143.0
ISM1,5202.0
MACROD2,4784.0
OTOR,6001.0
PCSK2,6274.0
DSTN,896.0
BANF2,5975.5
ZNF133,3288.0
NAA20,683.0
INSM1,6078.5
PAX1,5974.5
SYNDIG1,6318.0
ENTPD6,1643.0
PYGB,1912.0
HM13,759.5
ID1,600.0
COX4I2,5682.0
MYLK2,5211.5
TTLL9,5872.5
CCM2L,4595.0
POFUT1,1391.5
ASXL1,2110.0
DNMT3B,2763.0
BPIFA2,5857.0
BPIFA1,5959.0
BPIFB1,5397.5
CBFA2T2,3054.0
RALY,593.5
ASIP,5069.5
DYNLRB1,965.5
MAP1LC3A,4056.0
TP53INP2,1910.5
ACSS2,1120.5
MYH7B,5046.0
PROCR,4520.0
MMP24,4440.0
CEP250,3083.0
SPAG4,4183.5
ROMO1,668.0
RPF2,2033.0
PHF20,2923.0
EPB41L1,3264.0
DLGAP4,2983.5
SRC,1727.5
RALGAPB,1421.0
SLC32A1,6205.0
TOP1,1713.0
LPIN3,2831.0
SRSF6,492.0
L3MBTL1,4252.0
MYBL2,1883.0
TOX2,5458.0
R3HDML,5830.5
HNF4A,592.5
TTPAL,2301.0
PKIG,3495.0
SEMG1,6125.0
RBPJL,5642.5
PIGT,1487.0
WFDC2,5005.0
UBE2C,1231.0
ZSWIM1,2275.0
CTSA,425.5
PCIF1,2288.0
SLC12A5,5250.0
CD40,3278.0
NCOA3,1711.5
CSE1L,414.0
SNAI1,4835.0
CEBPB,347.0
PTPN1,939.0
MOCS3,3904.0
FAM210B,1753.0
CASS4,5020.0
FAM209A,5337.0
PCK1,4727.5
RAB22A,2216.0
VAPB,2277.0
GNAS,442.0
TUBB1,5241.0
EDN3,6079.5
PHACTR3,5872.0
LSM14B,1342.5
RPS21,315.5
MRGBP,945.0
BIRC7,5046.0
SLC2A4RG,559.0
DNAJC5,1436.5
TCEA2,3424.5
C20orf96,1859.0
ANGPT4,5785.0
RSPO4,5908.0
NSFL1C,1416.0
SIRPB1,5172.0
PDYN,6072.0
SNRPB,119.0
CPXM1,5185.0
SLC4A11,3322.0
ADAM33,5865.0
C20orf27,1315.0
SPEF1,5077.5
CENPB,568.0
RASSF2,4982.5
SLC23A2,1757.0
PCNA,438.0
PROKR2,6067.0
GPCPD1,2687.5
TRMT6,2595.0
HAO1,4981.0
JAG1,2606.0
TASP1,2366.5
ESF1,2027.0
KIF16B,3579.0
SNX5,1381.0
FOXA2,2913.0
CD93,5816.5
NAPB,3392.0
CST9L,6371.0
CST3,786.0
CST1,5491.5
GGTLC1,5356.5
VSX1,5626.0
NINL,3570.0
NANP,2688.0
ZNF337,3723.0
FOXS1,5707.5
DUSP15,5173.5
PDRG1,1437.5
COMMD7,1096.5
SNTA1,2875.0
NECAB3,2223.0
PXMP4,3613.0
AHCY,440.0
PIGU,713.5
NCOA6,1711.0
GGT7,3505.5
TRPC4AP,635.0
UQCC1,1994.0
NFS1,1928.0
SCAND1,1009.0
SLA2,4095.0
DSN1,2122.0
RBL1,1611.0
TTI1,1827.0
TGM2,1285.0
MAFB,3601.0
EMILIN3,5563.0
CHD6,3487.0
PTPRT,5935.0
JPH2,4993.0
OSER1,2267.0
FITM2,1299.0
SERINC3,787.0
TOMM34,1118.0
WFDC9,6205.0
ACOT8,3343.0
NEURL2,3988.0
PLTP,2728.0
NCOA5,2483.0
SLC35C2,1364.0
ELMO2,2141.0
SLC13A3,4375.0
TP53RK,3115.0
SULF2,2599.5
STAU1,441.0
ZNFX1,2755.0
KCNB1,5311.0
B4GALT5,1713.0
ADNP,1585.5
DPM1,1284.0
KCNG1,5513.5
ATP9A,775.0
SALL4,4413.0
ZFP64,2197.0
CYP24A1,5652.0
AURKA,875.0
CTCFL,6083.0
PMEPA1,5486.0
APCDD1L,4571.5
SYCP2,5576.5
CABLES2,3239.0
RBBP8NL,5351.5
TCFL5,2228.0
DIDO1,2682.0
YTHDF1,1008.0
CHRNA4,5538.0
PTK6,3984.0
SRMS,5661.0
HELZ2,3079.0
ZBTB46,3249.0
RGS19,3149.5
USP25,2935.0
JAM2,5178.0
USP16,3044.0
MAP3K7CL,4111.0
BACH1,2061.0
MRAP,5463.0
IFNAR2,2968.0
SON,464.0
ITSN1,3435.0
SLC5A3,1948.0
CLIC6,5190.0
CHAF1B,3062.5
SIM2,5167.0
RIPPLY3,5081.0
TTC3,1642.0
DYRK1A,3271.0
KCNJ15,5611.0
ETS2,1447.5
B3GALT5,5656.5
IGSF5,6143.5
BACE2,4793.0
FAM3B,5120.5
MX2,2321.5
ABCG1,4732.0
UBASH3A,5523.0
PDE9A,4697.0
NDUFV3,2331.0
PKNOX1,3184.0
PDXK,1294.0
AGPAT3,1656.0
AIRE,5857.0
PFKL,1230.0
ADARB1,3438.0
COL6A2,4192.0
YBEY,1746.0
LIPI,6273.5
HSPA13,1787.0
SAMSN1,5504.5
NRIP1,2223.0
MRPL39,1542.0
ADAMTS1,4810.0
LTN1,2814.5
RWDD2B,3543.0
GRIK1,5486.5
SCAF4,2129.0
MIS18A,3531.5
SYNJ1,3212.0
CRYZL1,3256.0
RCAN1,3068.0
HLCS,3305.0
ERG,5997.0
PSMG1,1464.0
TMPRSS2,4434.0
ZBTB21,3626.0
TFF3,3909.5
TFF2,5228.5
TFF1,3964.0
TMPRSS3,4991.0
RSPH1,4936.0
WDR4,1816.0
UBE2G2,1442.5
MCM3AP,2135.5
C21orf58,2941.0
PEX26,3216.0
TUBA8,4920.5
MRPL40,1133.0
TBX1,4704.0
COMT,1782.0
TANGO2,3607.0
RANBP1,858.0
ZDHHC8,2642.0
ZNF74,3866.0
MED15,2292.0
SERPIND1,243.0
CRKL,804.0
AIFM3,4863.0
SDF2L1,947.0
PPIL2,2444.5
VPREB1,6261.5
RGL4,4699.0
UPB1,3507.0
SNRPD3,1737.0
CRYBB3,4491.0
HSCB,1627.0
KREMEN1,3734.0
EWSR1,873.0
NF2,1152.0
UQCR10,403.0
HORMAD2,5816.5
CCDC157,4682.0
MTFP1,4370.0
SLC35E4,4602.0
OSBP2,3996.0
SMTN,3072.0
LIMK2,3342.5
DRG1,785.0
SFI1,3311.0
DEPDC5,3835.0
FBXO7,1199.0
HMGXB4,2489.5
MCM5,2178.0
RASD2,5253.0
CSF2RB,5759.0
MPST,1671.0
GGA1,2609.0
LGALS1,389.0
TRIOBP,3062.0
EIF3L,289.0
CBY1,1881.0
APOBEC3C,3166.0
SYNGR1,4280.5
MGAT3,5071.0
GRAP2,5891.0
FAM83F,5664.5
TNRC6B,2663.0
ADSL,2824.0
SGSM3,3647.0
MCHR1,5507.0
XPNPEP3,2166.0
L3MBTL2,2504.0
TEF,3928.0
ACO2,1287.5
XRCC6,337.0
SREBF2,2934.5
SERHL2,5560.0
MPPED1,4797.0
SAMM50,1209.0
PARVB,3622.0
UPK3A,4223.5
FAM118A,2718.5
FBLN1,1949.0
ATXN10,1397.0
PPARA,1573.0
TTC38,938.0
TRMU,3492.5
CRELD2,3875.0
PIM3,981.5
MOV10L1,5678.0
MIOX,4801.5
NCAPH2,2785.0
MAPK8IP2,4060.0
ATP6V1E1,559.0
GSC2,6235.0
HIRA,2549.0
TRMT2A,2199.0
PI4KA,3139.0
THAP7,2966.0
SLC7A4,5816.5
YDJC,2916.0
YPEL1,4505.0
TOP3B,2618.0
DRICH1,4850.0
VPREB3,4948.0
GGT5,4460.0
HPS4,3014.5
MN1,4715.0
XBP1,476.0
RASL10A,4932.0
NIPSNAP1,763.0
ZMAT5,2418.0
ASCC2,1197.5
TBC1D10A,3728.0
GAL3ST1,3971.0
PES1,1801.0
PIK3IP1,4105.0
PATZ1,2058.0
PRR14L,1509.5
RTCB,686.0
BPIFC,6197.0
SYN3,5132.5
MB,5763.0
APOL3,4660.0
APOL4,5255.5
APOL2,3260.0
TXN2,2405.0
FOXRED2,1798.0
TST,785.0
IL2RB,4959.0
RAC2,4303.0
MFNG,4507.0
CARD10,2634.5
LGALS2,4444.5
PLA2G6,4091.0
TMEM184B,2382.0
KCNJ4,5444.0
DDX17,324.0
DMC1,4688.0
DNAL4,2508.5
NPTXR,3492.0
CBX7,4124.0
RPL3,69.0
ENTHD1,6429.0
SLC25A17,2951.5
CHADL,4908.5
TOB2,1939.0
PHF5A,704.0
POLR3H,2426.0
PMM1,1987.0
DESI1,957.0
SNU13,396.0
CENPM,3236.0
NAGA,1843.0
RRP7A,1635.0
CYB5R3,545.0
A4GALT,4398.5
RPL5,82.0
PACSIN2,594.0
TTLL1,3734.0
TTLL12,1761.0
SCUBE1,4926.5
EFCAB6,5869.5
WNT7B,4585.0
CDPF1,2929.0
MLC1,5901.0
TUBGCP6,2793.0
MAPK12,3842.0
MAPK11,3939.0
ARSA,3395.5
APOA4,4526.0
APOC3,146.5
ATG4B,1832.0
D2HGDH,2600.5
THAP4,1026.0
CHL1,6079.0
CNTN6,6325.0
ITPR1,3796.0
GRM7,6070.5
BRPF1,2875.0
OGG1,3172.0
IL17RE,3817.0
IL17RC,3145.0
CRELD1,2983.0
VHL,1286.5
SLC6A11,2060.0
ATG7,2694.0
PPARG,1940.0
TSEN2,3660.0
MKRN2,1532.0
HDAC11,3589.0
FBLN2,5518.0
LSM3,1575.0
C3orf20,5475.0
FGD5,5308.5
NR2C2,3169.0
CAPN7,2111.5
EAF1,2326.0
OXNAD1,3139.0
KCNH8,5121.5
RAB5A,1393.0
KAT2B,3222.0
UBE2E2,2019.5
UBE2E1,718.0
NR1D2,3357.0
RARB,4521.0
OXSM,2889.0
ZCWPW2,5258.0
RBMS3,5791.5
STT3B,598.0
GPD1L,2260.0
CMTM7,2709.0
CNOT10,2352.5
TRIM71,2485.0
CCR4,5219.0
FBXL2,4412.0
ARPP21,6074.0
STAC,5382.0
GOLGA4,2064.0
CTDSPL,1800.5
VILL,5403.0
DLEC1,5287.0
SLC22A13,5222.0
SLC22A14,5274.0
MYRIP,5487.5
ENTPD3,5868.0
ZNF619,3792.0
ZNF621,2277.0
RPS27,33.0
ZBTB47,4070.0
KLHL40,6079.5
ZNF662,5421.0
ABHD5,2943.0
TCAIM,3199.0
EXOSC7,2443.0
LARS2,3489.0
LIMD1,3263.0
SACM1L,2931.0
CCR9,5890.0
CXCR6,5237.0
RTP3,5482.0
KLHL18,3707.0
PTPN23,2446.5
DHX30,1395.0
CAMP,5298.5
P4HTM,2748.0
NDUFAF3,1382.0
KLHDC8B,2241.5
DAG1,795.5
APEH,1434.0
RNF123,1852.0
GNAT1,5480.0
LSMEM2,4900.0
TEX264,3346.0
IQCF2,6223.5
PARP3,2776.0
ALAS1,2093.0
GLYCTK,1882.0
PHF7,3965.0
STAB1,4658.0
SMIM4,3393.0
GNL3,1095.5
SPCS1,649.0
IL17RB,1857.0
CACNA2D3,5857.0
APPL1,2828.0
PDE12,3051.0
FLNB,680.5
RPP14,4121.5
PTPRG,4128.0
ATXN7,4799.0
PSMC1,415.0
MITF,5014.0
CADM2,5935.0
EPHA3,4831.0
ARL13B,3905.0
NSUN3,3874.0
EPHA6,5779.0
ARL6,5110.0
CRYBG3,3732.5
GPR15,6060.5
TBC1D23,1536.0
TMEM45A,3198.0
ADGRG7,5330.0
TFG,1075.5
CEP97,4218.0
NXPE3,4594.0
NFKBIZ,2023.0
ALCAM,488.0
CD96,4830.0
PHLDB2,3173.0
GTPBP8,3014.0
SIDT1,5421.0
ATP6V1A,960.0
GRAMD1C,5406.0
ARHGAP31,5765.0
POGLUT1,3442.5
TIMMDC1,1110.0
NR1I2,3706.0
FBXO40,6093.0
EAF2,3985.0
CD86,5356.0
PDIA5,1770.0
UMPS,2092.0
CHCHD6,3501.5
MCM2,1659.0
PODXL2,2471.0
ABTB1,3869.5
GP9,5900.0
COPG1,1420.5
HMCES,1674.5
IFT122,4022.0
COL6A5,6335.0
ATP2C1,2938.0
NEK11,4506.0
DNAJC13,2090.0
TMEM108,6108.0
CDV3,362.0
CEP63,3733.0
PPP2R3A,3324.0
NCK1,2985.0
MRAS,3418.0
ESYT3,4813.0
FAIM,4224.0
MRPS22,2039.0
SLC25A36,2884.0
PXYLP1,4001.5
RASA2,3281.0
RNF7,819.0
GRK7,5872.5
ATP1B3,492.0
TRPC1,3257.0
AGTR1,3066.0
EIF2A,671.5
SUCNR1,5788.0
MBNL1,1679.5
P2RY1,5176.0
MME,5668.0
KCNAB1,5093.0
TIPARP,2401.5
PTX3,5857.0
MLF1,5191.0
SMC4,2606.0
NMD3,1358.0
SEC62,2139.0
GPR160,4422.0
PRKCI,1402.0
FNDC3B,1271.5
ECT2,2494.0
KCNMB2,5334.0
PIK3CA,3105.5
ACTL6A,1687.0
NDUFB5,772.0
USP13,3677.0
TTC14,2313.0
FXR1,2963.0
SOX2,5145.0
B3GNT5,4958.0
KLHL24,3044.0
HTR3C,5727.0
AP2M1,355.0
ABCF3,1731.0
EIF4G1,443.5
VPS8,2456.5
MAP3K13,3210.0
SENP2,2619.0
DNAJB11,2593.5
FETUB,4372.0
HRG,4664.5
KNG1,1631.5
ADIPOQ,5876.0
RTP1,6024.5
TP63,5401.0
IL1RAP,3354.0
CCDC50,2145.0
OPA1,1632.5
HES1,2082.0
NRROS,4795.0
PAK2,1501.0
SENP5,1745.0
FYTTD1,3709.5
RPL35A,176.0
LMLN,4028.0
IL5RA,5772.0
CRBN,2917.0
SSUH2,4361.5
RAD18,2867.5
LHFPL4,5802.0
TADA3,2300.0
PRRT3,4702.0
EMC3,1546.0
SEC13,952.5
ATP2B2,3141.0
TIMP4,3970.0
TMEM40,5755.0
WNT7A,5758.0
SH3BP5,4107.0
METTL6,3081.0
COLQ,4805.0
ANKRD28,3200.0
RFTN1,3899.0
SATB1,3479.0
EFHB,5425.0
ZNF385D,5946.0
NKIRAS1,3534.5
THRB,3492.0
TOP2B,1205.0
NGLY1,2804.0
EOMES,4621.0
CMTM6,1091.0
GLB1,1312.0
UBP1,1959.0
CLASP2,2676.5
EPM2AIP1,3012.0
RPL29,278.0
GORASP1,2756.0
CSRNP1,1818.0
CX3CR1,5468.0
ULK4,3447.0
CCDC13,5057.0
POMGNT2,2342.0
ZDHHC3,2925.0
CDCP1,4339.0
SLC6A20,5374.0
LZTFL1,3931.0
FYCO1,3265.0
CCR1,5640.5
LTF,5580.0
ALS2CL,2990.0
MYL3,4939.0
KIF9,4387.0
SCAP,1066.5
ELP6,1955.0
CSPG5,4640.0
MAP4,698.0
CDC25A,2495.0
NME6,3151.0
PLXNB1,1202.0
CCDC51,3111.0
PFKFB4,3510.0
SLC26A6,1723.0
NCKIPSD,3348.0
IP6K2,1589.5
PRKAR2A,1176.5
DALRD3,2537.5
IMPDH2,423.0
CCDC71,2115.0
USP4,1793.0
GMPPB,2609.5
IP6K1,1527.0
TRAIP,3288.0
CAMKV,4924.0
HYAL1,390.0
HYAL2,2009.0
RASSF1,2898.0
NPRL2,2516.0
TMEM115,1122.0
CACNA2D2,5440.0
C3orf18,3828.0
RRP9,2914.0
PCBP4,3439.0
ABHD14B,1607.0
TLR9,5287.0
NT5DC2,1182.0
PBRM1,1576.0
GLT8D1,2497.5
NEK4,2099.0
RFT1,3436.0
TKT,462.0
CHDH,1815.5
ACTR8,2960.0
IL17RD,4761.5
DNAH12,5692.0
DENND6A,2994.0
PDHB,1515.5
FEZF2,6136.0
CADPS,5900.0
PSMD6,1679.0
LRIG1,3243.5
FOXP1,2340.0
PROK2,5682.0
PDZRN3,5487.5
CNTN3,6205.0
VGLL3,6180.0
POU1F1,6431.0
CGGBP1,1544.0
FILIP1L,2808.0
ZBTB11,2803.0
CBLB,3228.0
CD47,3511.0
RETNLB,5807.0
BTLA,5738.0
CD200R1,5748.5
CFAP44,4220.0
ZNF80,5721.0
ZBTB20,2544.0
RABL3,2546.0
HCLS1,4549.0
IQCB1,2067.0
WDR5B,3377.0
PARP9,2998.0
HACD2,600.0
CCDC14,2123.0
ZNF148,1435.0
SNX4,2516.0
SLC41A3,2505.5
ALDH1L1,4478.0
ZXDC,2850.5
UROC1,5170.0
MGLL,2209.5
GATA2,4580.0
ASTE1,3744.0
TOPBP1,2255.0
RAB6B,4293.0
SLCO2A1,4892.5
MSL2,2687.5
A4GNT,5888.0
DBR1,3134.0
PIK3CB,1353.0
COPB2,694.0
RBP1,3525.5
GK5,3117.0
XRN1,2433.0
ATR,2887.0
PCOLCE2,3054.0
SLC9A9,4894.0
PLSCR4,3858.0
PLSCR2,5648.0
PLSCR1,2741.0
ZIC4,6010.0
HLTF,2841.0
CP,663.0
TM4SF18,4915.0
WWTR1,2881.0
PFN2,946.0
SIAH2,1259.0
CLRN1,6072.0
P2RY13,5816.5
P2RY12,6110.5
IGSF10,5548.0
KIAA1328,4356.0
PLCH1,4975.5
SSR3,674.0
VEPH1,5677.5
SHOX2,5313.0
RARRES1,4694.0
IFT80,3980.5
B3GALNT1,4359.0
SPTSSB,5248.0
SI,5998.0
SLITRK3,5964.0
BCHE,5293.0
ZBBX,5875.5
SERPINI2,6350.0
WDR49,5638.0
PDCD10,2150.0
GOLIM4,1353.5
LRRC31,4819.0
SLC7A14,5739.0
TNIK,3877.5
GHSR,5844.0
TNFSF10,4227.0
TBL1XR1,1995.0
ZMAT3,2770.0
PEX5L,5671.0
DCUN1D1,2807.5
LAMP3,4700.5
KLHL6,5463.0
PARL,950.0
ALG3,973.0
CAMK2N2,3878.5
CLCN2,4123.0
C3orf70,4763.5
EHHADH,1945.0
TRA2B,1476.0
ETV5,1839.5
RPL39L,3803.5
BCL6,1884.0
P3H2,4544.0
CLDN1,859.0
UTS2B,5070.0
ACAP2,1878.5
TNK2,3061.0
TFRC,570.0
PCYT1A,3144.0
PIGZ,2057.0
DLG1,2360.0
PIGG,2752.5
TMEM175,3406.0
FGFRL1,1651.5
MAEA,1887.0
UVSSA,3226.0
FGFR3,637.0
SH3BP2,4228.0
ADD1,1485.0
GRK4,4680.0
HTT,2597.0
RGS12,3358.0
HGFAC,4309.0
MSX1,3894.0
WFS1,1755.5
MAN2B2,2173.0
S100P,941.0
BLOC1S4,2497.5
KIAA0232,3378.0
SH3TC1,2976.0
HTRA3,5410.0
CPEB2,3263.0
CC2D2A,4477.5
BST1,5024.0
CD38,4735.0
PACRGL,3457.5
SOD3,4404.0
ANAPC4,1969.0
SLC34A2,5392.0
RBPJ,2853.5
PCDH7,5791.0
C4orf19,3687.0
PGM2,2083.0
KLF3,1390.0
FAM114A1,1519.0
KLB,2655.5
LIAS,3191.0
UBE2K,1112.0
CHRNA9,6261.5
UCHL1,1816.5
LIMCH1,4133.5
TMEM33,2041.0
SLC30A9,1953.0
GUF1,2754.5
NIPAL1,3734.5
ZAR1,5906.5
OCIAD1,1378.5
RASL11B,5104.0
FIP1L1,2237.0
SRD5A3,3844.0
TMEM165,2192.0
EXOC1,2280.0
ARL9,5617.0
STAP1,6073.0
CSN1S1,6342.0
ODAM,4601.0
CSN3,6255.5
CABS1,6247.0
ENAM,5869.0
RUFY3,3033.0
DCK,2957.0
SLC4A4,3042.0
AFP,2352.5
AFM,4915.0
CXCL8,3118.0
PF4V1,6247.0
CXCL1,4469.0
EREG,5039.0
PARM1,4470.5
THAP6,3837.0
USO1,1348.0
SHROOM3,3923.0
MRPL1,2696.0
MRPS18C,3654.0
CDS1,2485.0
ARHGAP24,5129.0
PTPN13,4981.0
DMP1,6255.5
IBSP,5504.5
SPP1,2552.5
PKD2,3597.0
HERC6,4023.5
TIGD2,2714.0
GRID2,6014.0
ATOH1,5793.5
SMARCAD1,3502.0
PDLIM5,662.0
PDHA2,6152.0
C4orf17,6216.0
DAPP1,4742.0
BANK1,5629.0
CISD2,2074.0
ARHGEF38,5214.0
NPNT,4481.0
CYP2U1,4932.0
HADH,3365.0
GAR1,1907.5
ENPEP,4873.0
AP1AR,3272.0
LARP7,2802.5
ANK2,4428.0
NDST3,6057.0
METTL14,3392.0
MYOZ2,6069.0
USP53,3477.0
BBS12,4725.0
SPRY1,2279.0
FAT4,4299.0
HSPA4L,3527.0
C4orf33,4316.5
PCDH10,5958.0
NOCT,3290.0
NAA15,2297.5
IL15,4677.0
USP38,3422.0
GAB1,3441.5
HHIP,5857.0
ABCE1,1180.0
POU4F2,6193.0
MAB21L2,5013.0
ARFIP1,2086.5
TLR2,5187.5
LRAT,5301.0
GLRB,5525.5
GRIA2,6069.0
TMEM144,4176.0
RXFP1,6323.0
NPY5R,6193.0
KLHL2,3941.0
MSMO1,246.0
PALLD,3188.0
CLCN3,1751.5
SAP30,2679.0
ADAM29,6143.5
WDR17,5592.0
EPCAM,2162.0
CDKN2AIP,3345.0
ING2,3513.0
TRAPPC11,2409.0
TLR3,4708.0
FAM149A,5195.0
KLKB1,4986.0
F11,3230.0
GAK,1388.0
RNF212,5719.0
SLBP,996.0
TMEM129,3271.5
LETM1,2291.0
MXD4,1577.0
ZFYVE28,4545.0
TMEM128,3319.0
STX18,2987.0
CYTL1,6148.5
EVC2,5920.5
CRMP1,5521.0
PPP2R2C,4933.0
MRFAP1L1,926.0
CCDC96,4739.0
PSAPL1,5152.0
AFAP1,2248.0
SLC2A9,3234.0
WDR1,915.0
ZNF518B,5751.0
RAB28,2364.0
FBXL5,786.0
FGFBP2,6318.5
LDB2,5167.0
QDPR,2493.0
FAM184B,5125.0
DCAF16,2272.0
LCORL,3824.5
DHX15,887.0
CCDC149,4625.0
ARAP2,4390.0
RELL1,3803.0
TLR10,5676.5
TLR1,5920.5
TLR6,4857.5
TMEM156,3818.0
RFC1,2284.0
RBM47,2548.0
APBB2,2410.5
PHOX2B,6078.0
ATP8A1,4101.0
GABRA2,5465.0
COX7B2,5986.5
GABRA4,6205.0
CORIN,5609.0
TXK,5707.0
OCIAD2,4795.5
SGCB,3696.5
SCFD2,2648.0
CHIC2,1873.5
KDR,5735.0
AASDH,3032.0
HOPX,6079.5
IGFBP7,3135.0
TECRL,6395.0
EPHA5,5819.0
TMPRSS11B,6148.5
UGT2B4,3615.0
GC,1731.5
ADAMTS3,5873.0
COX18,3658.5
ANKRD17,1025.5
RASSF6,4488.0
PF4,6074.0
BTC,5461.0
CDKL2,5830.5
G3BP2,1275.0
SDAD1,1358.0
CXCL9,6165.0
SCARB2,1587.5
CCDC158,6070.5
CCNI,351.0
RASGEF1B,5764.5
HNRNPD,450.0
SCD5,3826.0
LIN54,3629.5
COQ2,2944.0
WDFY3,2512.0
MAPK10,5790.5
C4orf36,5623.0
KLHL8,2222.0
SPARCL1,4874.0
ABCG2,3643.0
PPM1K,3669.0
NAP1L5,4509.0
GPRIN3,3674.5
SNCA,5343.5
HPGDS,6054.0
ADH1B,5561.0
LAMTOR3,2510.0
DNAJB14,3062.0
DDIT4L,5273.0
PPP3CA,2599.0
BDH2,4018.0
TACR3,5610.0
CXXC4,5049.0
PPA2,3572.5
DKK2,6143.5
LEF1,5026.0
COL25A1,6072.0
CFI,1545.0
PITX2,5423.0
TIFA,3781.0
NEUROG2,5830.5
ZGRF1,4146.0
CAMK2D,2309.0
PRSS12,5105.5
SEC24D,2968.0
FABP2,5999.5
PDE5A,4052.0
MAD2L1,2780.0
PRDM5,6039.5
NDNF,5830.5
QRFPR,5651.0
BBS7,3106.0
TRPC3,6274.0
NUDT6,3877.5
SCLT1,4136.0
PCDH18,5887.5
SLC7A11,2466.0
ELF2,3061.5
MGARP,5245.0
NDUFC1,1239.0
SETD7,2669.5
RNF150,5272.0
INPP4B,5180.0
GYPE,6070.0
ZNF827,2463.0
TTC29,6255.5
NR3C2,4782.5
FBXW7,3478.0
TMEM154,5367.0
PLRG1,2007.0
PDGFC,4210.0
C4orf46,3675.0
FSTL5,5856.0
TKTL2,6395.0
SPOCK3,6429.0
CBR4,3268.0
SH3RF1,3330.0
FBXO8,3641.0
HPGD,4236.0
SPATA4,5508.0
ASB5,6247.0
IRF2,1739.0
CASP3,3555.0
CENPU,3457.5
ACSL1,3902.0
PDLIM3,4141.5
SORBS2,4028.0
MTNR1A,5875.0
TRIML2,5941.0
PLEKHG4B,5427.0
SDHA,894.0
EXOC3,2616.0
SRD5A1,2337.5
ADCY2,5760.0
MTRR,2980.0
CCT5,583.5
OTULIN,2157.5
FBXL7,5782.0
BASP1,3290.0
SUB1,2131.0
NPR3,4748.0
BRIX1,1293.0
DNAJC21,2179.5
SPEF2,5181.0
IL7R,4795.0
SKP2,1744.0
SLC1A3,4742.5
NIPBL,2953.5
WDR70,2434.0
EGFLAM,4540.0
PTGER4,4379.5
FBXO4,3454.0
ZNF131,3316.0
NNT,1736.0
FST,1084.5
HSPB3,5830.5
SNX18,2565.5
GZMK,5775.0
GPX8,4319.0
IL31RA,5592.0
RPL41,46.0
GPBP1,1647.5
GAPT,6072.0
RAB3C,5387.5
RGS7BP,6143.5
PPWD1,2560.5
TRAPPC13,3718.0
NLN,2866.0
SREK1,3076.0
MAST4,4514.0
PIK3R1,3769.5
SLC30A5,1946.5
CCNB1,982.0
MAP1B,2667.0
TNPO1,1743.0
FCHO2,3226.5
TMEM174,6148.5
BTF3,258.0
ARHGEF28,3977.0
HMGCR,1769.0
SV2C,5965.0
IQGAP2,2203.0
F2RL1,2759.0
